0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
-650.48944,70.19714,6.7805333,13.649959,5.5938983,13.404814,-8.8595295,5.772001,-7.7939863,-8.117298,0.89314604,-3.382716,-1.0170013,-6.3758082,-1.9084945,1.2881023,-1.39854,0.23120117,-0.4826232,0.343095,-2.0389993,-2.7894204,-0.3944174,-1.2096374,-5.183512,-0.4312971,-2.4872522,-2.2174745,-0.14302504,-1.6549194,-0.88514405,-1.3722585,-1.5247871,-1.8049387,0.13373467,-1.3961648,-2.0779526,0.7168458,2.021149,3.7420104,sad
-628.594,77.31315,6.5591493,12.851236,0.32287747,14.039378,-9.931388,5.592822,-13.277714,-10.0428915,-0.5020251,0.9986848,0.8636223,-5.782435,-2.408977,1.6374849,0.7506021,1.5477104,0.94814193,2.9708598,-0.93897367,-2.610547,2.087776,-1.5124998,-7.1188297,1.134509,-3.4285226,-3.8245337,-3.7965667,-4.051864,-4.8806567,-2.1750805,-2.707921,-4.287586,-1.3409557,-1.7714262,-1.2835121,-0.6384591,-1.6001428,1.8875316,sad
-637.66895,73.86638,14.166146,16.178993,4.84615,13.720256,-9.029245,3.7535284,-11.576624,-9.54151,0.19487432,-2.8815672,-3.3547778,-6.3859243,0.3490323,0.89565206,-2.385176,0.44854143,-1.3733166,-0.90164995,-1.8235549,-1.3296802,0.32121506,-2.639857,-5.7188873,-1.1489098,-3.1879158,-1.6470028,-3.084006,-3.7668626,-2.2648585,-1.5996257,-2.0997517,-0.17437007,1.1090355,0.27262828,2.4945273,4.2955594,5.3829103,6.6097965,sad
-645.6941,76.85908,15.359509,16.445667,-2.1409087,13.495272,-8.285694,5.4122024,-12.382338,-6.188877,2.0813549,-2.1387844,-2.1822493,-7.909378,1.488088,-0.6305278,-3.2963743,3.0672333,-0.55883867,-2.279441,-0.38686937,-0.89509815,-0.7074478,-1.2720668,-4.07161,-0.5099061,-2.664761,-0.9272843,-3.3629208,-3.0902684,-1.0501616,-3.5780988,-2.0224907,-1.6833785,-0.25086862,-2.1831267,-2.3728716,-1.5725578,-0.978862,0.71389556,sad
-549.6969,76.24895,-6.8534317,9.93927,6.331542,13.003709,-13.456019,-1.3782587,-9.234915,-14.701338,-0.43682176,-2.7769828,-6.1216784,-5.2316403,-2.22695,2.4652855,-5.3392324,-0.7393457,-1.153941,-5.7247715,-1.9607064,-2.0031462,-2.7812471,-2.6340344,-4.4354606,-2.2804594,-0.30986774,-1.5926243,-1.1084242,-0.39751863,-0.27618366,1.370639,0.08652234,3.1468513,2.901961,0.7272614,2.1625996,1.3097882,0.5002315,1.2897667,sad
-590.1153,85.34381,-8.786714,9.313595,6.0355673,16.448029,-14.044169,-2.2006114,-17.799042,-17.516993,0.7504397,0.36111724,-2.1902723,-5.313437,-1.1477482,2.856588,-3.4646637,3.5697498,0.69424045,-2.6747093,-2.0179226,-4.025545,-1.6224103,-2.3086345,-5.6265683,0.11255721,-0.19648756,-2.6007266,-1.6736332,-1.1994748,-0.7559342,1.5406666,-0.881778,2.463829,5.111125,1.7589,1.9452786,1.4519653,0.48900875,3.7823377,sad
-626.65265,66.950424,9.3114395,21.612192,3.6184292,13.681565,-6.788178,2.2065918,-11.317223,-8.705804,2.5789807,-2.2305746,-3.4474185,-5.12448,0.47914934,1.5283507,-2.6456416,2.7710226,-0.34166467,-2.638486,-0.8797555,-2.418522,-1.0834527,-0.64041215,-4.6482997,-1.500386,-1.1990181,-1.7327228,-3.6199791,-3.0190678,-0.523409,-2.292729,-3.0173683,0.51544666,-0.7231459,-1.6743164,-0.2090616,0.14749296,1.7142271,3.041053,sad
-611.62354,66.78094,3.449656,19.386967,5.7699986,12.156928,-5.88949,3.9846542,-10.693566,-10.592658,0.17221512,-3.7423608,-6.8198714,-4.6838775,-2.0520067,-1.5852705,-4.9574876,1.1105391,1.3075459,-3.6381056,-0.8284259,-2.004201,-0.89302206,-1.4884313,-5.026183,-1.5465926,-0.48181677,-1.8955381,-2.4505434,0.30757993,0.89543456,-0.43725494,-0.45250362,0.69788194,-0.3738088,-1.4300086,-1.4318277,-1.1993468,1.1762033,1.7963479,sad
-553.47015,88.234634,-2.368898,8.792579,3.029175,6.401692,-14.079582,-0.15231207,-15.495272,-12.7613,-2.7191937,-3.6386392,-0.64882886,-5.3955603,-1.588529,3.8162334,-2.3908334,-1.0964477,-0.10907124,4.1334434,-1.0323995,-4.9366794,0.6955497,-2.2514875,-6.1752763,-0.38056487,-3.7521431,-5.0492864,-3.735171,-4.47644,-5.1115904,-1.8373057,-2.0161335,-0.65763766,0.7717962,-2.4709945,-2.0981565,-1.3419629,-2.274776,0.98664546,angry
-505.87006,81.6538,-12.842392,1.0868378,0.42972434,2.614168,-13.505511,0.96336687,-11.061431,-11.353541,-2.7054658,-3.3675888,-1.5594364,-5.9202647,-4.4869685,0.14760947,-4.7301273,-1.6525629,-5.5785704,-1.1421981,-1.578841,-5.9757066,-2.529373,-0.7079398,-2.8660843,0.78377974,0.82964283,1.0958513,-0.54887635,0.17509039,-0.93170166,-1.6959563,-1.4396673,-0.28904447,1.3493472,-0.58364064,-0.070124425,1.9688958,1.9222214,3.9945052,angry
-534.1194,78.02651,-2.25674,4.935314,-2.433026,7.734362,-10.023837,0.68462396,-13.829264,-9.341181,-2.6267073,-1.9240074,-4.213579,-4.7611,1.6508062,-1.3047651,-6.0371923,-0.15941253,-2.6378617,-3.400054,-5.0529637,-4.561455,-2.9058745,-4.783318,-6.5880747,-1.6368632,-3.1869836,-3.2531056,-5.083814,-3.4270356,-2.216442,-2.0899665,-2.984029,-0.6624732,0.64549196,-0.8952613,0.33963338,1.5099237,0.11196337,1.314693,angry
-529.8806,81.08531,-6.026218,5.742434,0.8521977,5.579107,-12.371506,3.170391,-17.437128,-9.6819315,1.3312436,-4.592171,-3.9383192,-4.144,-0.4109769,-3.0239964,-4.054405,0.8100918,-3.9898255,-1.6920532,-3.1144753,-4.96329,-2.4289296,-3.283465,-6.658519,-2.3750165,-2.9436376,-4.1057982,-7.0780873,-3.4203837,-2.0545976,-4.503138,-2.4184403,0.14390384,0.24750963,-0.24246669,0.9284954,2.5184128,1.5936279,3.0063105,angry
-387.10577,57.350224,-14.919951,-1.1047062,-0.7639224,-2.6003342,-15.092123,-2.0791073,-9.92163,-10.112856,-3.5207868,-4.5788155,-5.3045206,-7.2773886,-3.8202465,-3.340324,-7.2191734,-1.1736195,-4.6564074,-5.434352,-3.0289686,-3.7848275,-3.165765,-0.93318784,-1.5619154,-0.3439089,0.88293463,1.5379043,-1.2012867,1.8084608,2.5385265,0.05084491,2.525586,3.6431246,3.7137856,1.0780212,1.4691279,1.2188258,-1.7557194,0.08397426,angry
-398.36682,61.800625,-18.434244,-3.8000762,-8.24678,-4.3279595,-15.773356,-2.7261915,-8.563694,-9.873085,-10.200603,-5.562944,-4.9734178,-8.919549,-6.767506,-6.425144,-8.117072,2.0777318,-1.9041784,-4.734804,2.168777,4.194661,2.011545,3.6000872,1.34884,2.8338747,1.3583931,1.5867999,0.59590256,2.3039813,1.3447738,-0.02876013,0.5919147,0.16735834,1.744662,-1.2282228,-0.57851875,0.8506267,-1.625405,0.76407266,angry
-419.39987,52.741863,-12.726398,1.2444072,-7.382455,-2.1719096,-14.265617,-3.1529665,-8.690493,-9.774142,-9.652477,-4.7206836,-5.643864,-6.957318,-6.4442,-4.9763694,-4.734871,1.2921008,-2.4080424,-0.893968,3.7496169,1.709274,-1.8064538,1.2982017,-1.4968319,1.7920647,1.9314953,2.8505988,-0.9622966,-1.5026388,-2.6646206,-1.8406384,-1.3460407,0.9987075,0.60479033,-0.91939056,-1.134437,0.60987294,0.3788906,3.4211617,angry
-414.0394,55.819607,-19.067303,1.8836799,-8.054758,-4.679798,-16.170132,-2.3083327,-10.847314,-9.434908,-8.544183,-5.6883974,-5.7119155,-7.89826,-5.167139,-6.3124194,-7.2190742,-0.42706817,-7.5655465,-4.5100646,0.8440529,1.0510339,-1.200184,3.4116824,-1.4429886,0.08151292,-1.7144629,-1.6506146,-1.658739,4.358407,3.8035712,3.0345092,2.0190227,0.32028654,1.7552688,1.5370498,0.7933713,2.4396527,-1.6148062,-0.646167,angry
-571.376,73.519936,-6.626982,5.556949,0.119203664,12.270017,-9.628481,-3.7037132,-17.401941,-14.563513,-0.9697167,3.242291,-1.0769436,-6.067724,-0.23527011,3.1875496,-3.0787575,3.847486,1.8550678,-3.3054345,-6.6829214,-5.2754517,-2.831263,-4.977642,-5.3626127,-0.18942681,-0.41735563,-2.8357222,0.8246959,3.3071792,4.606691,7.4150558,5.400178,2.7966132,5.055417,3.1300104,0.8719939,0.88774216,-0.21868715,1.1415055,fearful
-640.56067,71.85816,3.2813218,14.14853,-1.1688435,11.712357,-4.76581,4.9452534,-12.258069,-6.307091,2.3039792,2.6720219,-0.7890297,-3.2238245,0.64838463,0.26595852,0.24969128,3.8700929,0.99219215,-0.40096712,-4.1353683,-4.1766105,-1.9756649,-4.1297083,-5.86057,-0.6483741,-3.285338,-2.8122735,-2.5012822,-1.0905968,0.89316773,-0.83564913,-3.1423912,0.07561941,0.7640098,-0.08154976,2.8897111,4.2506123,2.3967512,4.2745533,fearful
-611.25903,62.58029,5.968865,12.238518,-2.5109706,12.6237955,-9.1896925,1.2985094,-13.795719,-11.055338,-1.6835551,0.55243796,-0.53023356,-6.57103,-2.2404182,-0.93139714,-4.6264844,3.0057015,-1.7750483,-2.8583267,-4.2123685,-3.4454625,-2.916803,-6.3609467,-6.1078725,-0.28448886,-2.8726609,-1.2093089,2.7410176,6.0891953,5.8479276,7.434379,4.8932304,4.799721,5.3016253,1.2738745,2.9107597,2.8574338,0.72710013,3.4621105,fearful
-608.02515,59.844227,8.67935,13.863491,0.46856216,12.895133,-6.9407296,5.083264,-10.899532,-6.2234664,2.4504328,0.18926501,-1.788467,-6.77824,-1.6119027,0.6299395,-3.4932578,2.2465987,-1.8042041,-1.077826,-3.9125485,-1.3516048,-0.9690427,-5.990072,-6.3174167,0.08169485,-4.379973,-3.2643192,-3.4079175,-2.8199039,-3.3037431,-1.4160545,-3.6056168,0.24371716,3.8463051,2.4344199,5.213456,5.256884,2.5806236,3.3675606,fearful
-462.18417,58.300858,-17.537727,0.90795827,-3.5306091,3.059823,-16.407509,-6.965476,-11.590751,-13.739644,-5.0656924,-2.1740773,-5.5037484,-10.475122,-4.094122,0.58636683,-8.991965,-1.8440366,-1.2519512,-5.7437844,-4.316775,-1.624932,0.10166064,-1.7080729,1.3986225,5.581499,3.5763795,3.189261,3.1345437,2.7111096,0.9202135,2.3893845,0.042414334,-0.16804476,1.8841484,0.3473795,-0.083076455,1.5999763,0.338264,-0.6046305,fearful
-499.41486,61.027733,-19.182016,0.74077845,-2.7776914,5.643363,-17.922499,-3.6160502,-11.969255,-14.113431,-4.7447033,-0.956391,-3.4269276,-10.421618,-5.1550603,1.3852607,-8.114769,-1.4373593,-1.1060822,-5.306912,-4.103764,-1.7692461,2.6468694,2.9397461,4.869451,10.956922,6.4600415,3.0911255,3.5816524,1.6669579,-1.8773242,2.5357778,2.3125746,1.3895873,2.3329,0.7135878,-0.36770102,0.8074726,-0.19585997,-0.8380004,fearful
-477.25894,55.464527,-11.763212,2.944173,-3.2857013,3.8635623,-16.97844,-3.5644438,-12.757457,-14.068372,-7.2951365,-2.6486115,-4.988352,-11.770016,-5.710923,1.1587045,-8.79983,-1.1808453,-1.8822745,-7.4951,-5.2297745,0.4625611,2.4321353,2.171495,4.698592,8.314599,5.753089,4.7868905,2.0438774,2.113742,1.0160834,2.5888996,1.8966666,2.0535622,2.0982013,-0.16137217,-0.029471176,2.2860618,1.8348175,-0.58459586,fearful
-568.2842,68.41204,-6.4412756,8.530449,-0.6738979,5.859104,-14.383101,0.2999876,-12.1042595,-12.466692,-2.6276278,-3.3786561,-5.5348086,-7.864348,-2.0641198,-0.19161323,-8.097683,2.469184,1.1125643,-6.045348,-2.870931,-1.8849012,-3.0410132,-3.8577359,-1.2714112,1.4263597,3.5243487,5.8351936,4.301245,3.788501,4.4389415,1.6374868,-0.5274728,2.3735638,2.2721174,2.3498836,2.3130722,3.0803206,3.5885332,1.3720014,fearful
-636.0877,85.16804,1.8340465,9.812815,3.8140528,10.5914,-9.112691,7.6494,-11.184825,-8.160668,0.8143359,-0.3529734,-2.0785842,-5.385032,2.1513038,1.0077986,-3.9802635,0.66089755,-0.048615992,-0.6952388,-2.3366578,-3.1567376,-1.0592628,-2.283199,-5.7400465,-0.2131763,-2.4047613,-2.065109,-4.5848265,-2.4571543,-3.2900083,-4.1926093,-2.9755116,-1.2337137,-1.4820029,-2.03233,0.06508917,-0.48662314,-0.6407355,-0.86033744,disgust
-626.5254,94.99737,3.0830617,5.275088,3.793873,13.29705,-7.233472,2.3746293,-16.984272,-8.537979,5.124689,3.0119653,-5.97587,-5.196567,2.281958,1.2339132,-3.880745,1.2989842,-2.7356937,-2.7715216,-2.7080195,-4.536544,-2.3553603,-3.5029287,-5.679131,-1.8341024,-4.078125,-2.5905585,-3.4223385,0.84813154,0.42362612,-3.9676194,-3.0716877,-1.0939667,-1.4932172,-1.6122286,1.7263688,1.1872653,1.4759141,1.8071905,disgust
-607.84125,78.518,10.916772,10.1059675,-0.4014731,12.278199,-7.5293946,3.9885874,-11.350042,-7.5806055,1.239083,3.8458402,-1.4199263,-3.0236917,1.483639,-0.8278466,-2.8033326,3.3981817,1.283025,-3.022389,-1.4722748,-2.0129585,-2.6294503,-4.17236,-5.6163797,-0.23443353,-3.3500197,-3.2967424,-5.5113235,-2.394596,-1.2588027,-4.592623,-3.2470474,-3.589799,-3.859288,-2.8321805,-2.2280385,-1.7525038,-1.8857716,-2.215211,disgust
-559.569,72.53224,-8.041326,4.641993,-2.646796,11.688649,-12.281905,4.105152,-15.934987,-6.426921,6.342727,3.5644073,-10.265973,-1.9307783,0.40372396,-1.7316321,-2.5625184,3.730582,-4.0404243,-3.6678865,-2.549752,-4.446935,-2.0046082,-3.925114,-6.1343474,-1.4262701,-4.3036404,-4.051408,-4.4779716,-0.522469,-0.8057381,-2.6320987,-0.7409939,3.6764815,0.88601846,2.442465,1.9843295,1.0004131,1.3852892,1.0505837,disgust
-485.30457,74.91643,-11.972434,-1.0199047,-1.7015235,6.736183,-16.05528,-0.098107114,-18.787296,-10.812352,-3.2232974,-1.5914458,-9.335125,-8.320619,-3.2925315,-3.6350546,-4.0994496,-0.01944217,-7.2187886,-4.770289,-0.68840283,-3.179198,1.1184031,0.46518,-1.9622201,3.0498884,-0.21041505,-2.1471415,-3.2110238,0.4642374,-2.6339257,-3.2471187,-1.648264,-1.3240348,-0.39170077,-1.3965644,0.54180664,2.0148337,1.6022588,2.9021676,disgust
-466.5606,73.485405,-14.642855,-2.5740721,-0.17254889,4.3542247,-16.840578,-2.602046,-17.841452,-12.022663,-2.2144916,-2.663331,-9.036466,-9.232452,-0.8650244,-3.2738495,-10.202897,1.759484,-4.135996,-6.696288,-6.263325,-6.529245,-4.790034,-3.639402,-3.5507019,1.0073117,1.671796,0.59040326,-0.7395095,0.9116787,-0.8424285,-1.2760022,1.2322501,3.725374,4.9440885,2.2914612,3.343605,4.4096413,-0.44582018,2.5555265,disgust
-515.4236,72.37723,-9.096273,-1.7219108,-3.6338015,7.4969096,-17.193258,2.647223,-21.48606,-11.457668,-0.7597918,-1.5592257,-10.737356,-6.380323,-1.0251667,-6.568871,-8.873776,3.3578625,-5.0824094,-6.661123,-5.1475687,-7.4366617,-3.3123121,-5.620401,-4.011755,0.7683353,2.4348726,2.1409507,-1.1728587,3.1271305,4.8634443,2.9120042,6.0854445,8.658355,4.4418845,4.2863917,2.829949,-0.3049885,0.37750292,0.9615909,disgust
-476.0867,70.18886,-10.707118,-3.3511496,-10.387791,4.6795926,-19.215637,-1.4569954,-16.61834,-13.975317,-6.4380064,0.48318407,-8.370224,-10.930006,-4.1481752,-3.4926353,-9.216593,-0.78763515,-7.096578,-6.011054,-2.9586067,-4.0009995,-1.5127616,-1.9187557,-3.194835,2.7764142,0.61029583,1.4844997,1.9767156,6.585291,4.650443,5.01052,3.3355205,1.3577191,1.201618,0.39640403,1.0052788,3.5347173,0.7187968,0.35278746,disgust
-570.51654,53.701954,1.3271428,9.562969,0.8598375,8.916297,-10.791361,1.0856663,-9.239048,-3.1580944,0.55675256,-1.3061165,-4.8071895,-5.505276,-1.497126,-3.1929004,-3.9869444,2.7759407,-1.3104194,-3.514906,-2.238033,1.3314978,0.21439005,-0.5830529,-0.024368988,3.5355787,1.0044589,1.8424703,-0.71733934,1.2936622,0.84602153,0.18386622,-0.6520881,3.326054,2.5574512,2.7240012,4.120547,1.1574476,0.028720003,0.16243277,surprised
-589.026,67.63633,4.9304214,11.691051,0.29456607,8.508434,-6.898903,0.729575,-8.612041,-5.5961685,-2.1099634,0.8912977,-1.5169055,-4.7181563,-1.1820492,0.90037584,-2.6782954,1.2658077,-1.2290206,-2.973896,-3.0607889,-3.1702695,-1.8672218,-2.5538986,-4.81866,0.6615761,-1.9219112,-0.9923792,-1.6013361,-0.7514004,-0.52471393,-0.6305679,-1.4653381,1.2997742,3.1873057,0.8383354,2.4467208,2.5312827,1.3648334,1.8206215,surprised
-520.56665,57.123196,-0.47767282,6.28597,-3.3060648,4.8988853,-10.563694,0.20612296,-9.693844,-4.8645973,-4.3381696,-0.89825755,-6.1395082,-10.035726,-2.4332874,-3.3212905,-7.2753654,0.022122461,-3.915528,-5.9162183,-4.1492343,-0.6953792,-2.7373745,-3.1312475,-3.4724367,1.4333862,-1.2153444,0.5097743,1.3535112,3.1239748,1.7985854,4.241093,3.744633,3.9796143,4.7766776,1.3441014,1.0815146,2.8824759,0.63637346,2.1246798,surprised
-596.6689,67.47552,11.211584,12.176373,-0.18447688,10.295311,-11.800257,1.8291708,-9.830633,-1.5661736,-1.5972704,-1.2042618,-3.9362164,-7.5932364,0.40238738,-2.0326347,-6.2810235,1.8906928,-2.3742735,-5.849626,-3.065255,0.20587973,-3.3946338,-3.962466,-2.436824,0.9583735,-0.416514,-0.087146364,-2.3415318,-0.15351582,0.19749857,0.5043274,0.54315525,3.9026961,3.610093,2.38423,2.505092,3.1473958,2.4480934,1.1562506,surprised
-497.897,57.26274,-5.3051248,2.4611502,-2.7557511,5.4732223,-11.944718,-0.4008731,-9.003605,-9.008351,-6.6912065,-2.7575068,-3.5248737,-7.6928735,-4.091934,-0.5024863,-6.8907557,-0.5619498,-3.3030927,-2.4469168,-3.8923671,-2.9093893,-2.444112,-0.5774299,-3.0807338,2.0143857,2.2010946,1.515343,1.9556158,4.0838046,1.779062,2.9530208,1.9045477,1.5285269,2.4467046,1.7213252,2.0181503,2.483858,1.5592481,2.007129,surprised
-504.48895,55.19649,-11.310443,1.4097906,-1.6465305,-0.5098449,-12.559836,-3.8015962,-11.008413,-6.7522492,-4.2338557,-4.225988,-5.7254505,-9.631632,-2.6385052,-2.2640176,-7.918309,1.0840976,-1.8580453,-4.939895,-3.458943,-1.3821579,2.4247887,2.5868053,5.67208,7.859099,3.6115768,3.4475772,-0.82183665,-1.9494994,0.46369448,1.5968509,0.4008666,2.4799984,2.1951613,-1.4813536,-1.0144514,2.155911,0.2452631,0.65419,surprised
-466.98376,45.48193,-3.3368533,2.0831475,-9.271566,5.9087863,-13.520139,-2.262851,-7.104465,-7.264107,-7.666126,-2.0499134,-7.079326,-9.524529,-6.404111,-3.9113748,-7.875587,-2.126177,-2.9753368,-3.7110825,1.3921435,3.1426673,4.5134153,4.361343,2.0330281,6.974684,0.7170369,-0.28685674,-1.6311955,-0.6085053,-2.1346188,0.102690265,-1.4279957,-0.057153832,0.8225691,-2.530499,1.3394899,0.8520975,-1.002235,0.5725703,surprised
-463.9473,55.791977,-4.6750946,4.4859443,-7.206392,4.994133,-12.510364,-1.9095058,-9.404054,-8.369539,-6.246583,-0.94842225,-4.934122,-9.064987,-5.1203012,-2.3353994,-8.05447,-1.3443537,-4.9039125,-6.300673,-4.7083983,-3.2352262,-1.3295227,-2.418027,-3.65253,6.528474,4.4934974,3.7121077,5.374807,6.4289217,3.6908712,4.1396337,0.96201426,0.7950471,2.582131,-0.7114785,0.38467526,0.33901325,-1.8641918,0.70410424,surprised
-758.8544,71.90479,19.165865,27.339312,8.181487,17.790678,1.2747116,9.492997,3.1479506,2.6817024,1.2542042,1.4822493,2.8047476,4.335016,0.108018264,1.7769924,0.61634886,3.8499672,3.4297872,0.3006106,1.9534054,1.0205104,0.29220882,1.9308258,0.096862175,-1.0208,-0.003190018,0.9611905,-0.4470162,-0.807263,-0.9198905,0.7703731,-1.3898681,1.0930963,-0.6855955,-0.915161,0.5973122,0.6335443,0.2791753,0.53334457,neutral
-732.5187,76.38943,17.638344,26.667929,5.4494395,18.02531,1.0683858,10.585946,3.309341,1.4424696,-0.63250846,0.84913576,2.8457286,3.1844864,-1.3354182,1.0610073,0.16881077,3.234179,3.228607,0.7859133,1.8687907,-0.11769581,-0.48116508,0.488119,-2.394895,-1.4529915,0.03020611,1.0119135,0.08939988,-1.830755,-0.8648851,0.19007179,-2.4968688,0.9115319,-0.65648824,-1.4656527,-0.19345796,-0.53535324,-1.3695488,-0.16559048,neutral
-739.2804,70.36791,17.302437,28.55305,9.391957,17.10453,1.5385967,8.9337435,2.2974143,1.7264214,-0.45298386,2.2758436,2.7612374,2.0014439,-1.8103247,1.2989599,-0.72504836,1.388121,3.6257486,1.2700408,0.006378174,-0.5998642,-0.2946055,0.98708993,-3.2094083,-0.48539937,-1.2148287,1.3190256,-0.5459068,-1.0438683,-0.52241385,0.14309779,-1.1798328,0.6457433,-0.1918502,-0.2061656,0.10072874,0.2541838,-0.17677644,-0.27813426,neutral
-733.25635,79.312614,20.48084,33.42806,10.248781,20.7964,2.6663637,9.544006,2.6824932,2.2736034,0.65574306,2.9822109,5.3194246,3.6548007,-1.5912446,1.8518822,-1.1240386,2.787009,2.9860725,2.3088334,0.89327717,0.15074824,-0.38985142,1.9849589,-2.8522174,-0.36653158,-0.95712364,1.5229318,-0.46516433,-0.73080873,0.1781987,0.0051078796,-0.8664334,1.2124177,-0.6384308,0.47986895,0.3970807,1.1960977,0.115428925,0.5111231,neutral
-768.209,72.479195,18.021519,29.731403,10.034633,21.671068,6.7402043,12.245994,6.0878534,3.5209444,2.2097752,4.1666636,6.3089046,4.791625,-0.7474692,1.7046471,0.6763212,5.000752,2.7694573,2.0077977,1.6285552,-0.3698479,0.76482356,2.422792,-2.1905882,-0.19203901,1.1226535,1.1853513,-0.24546416,-1.4690435,-0.26474878,0.24777117,-1.2166171,0.56457984,-1.199811,-0.11367813,0.089328334,0.682119,-0.5182927,-0.3630316,calm
-753.7456,86.04419,19.870487,31.126114,12.524379,23.635899,7.207679,11.000593,4.2225513,2.1261404,1.4994441,2.400318,5.1807437,3.5112293,-0.88831764,1.4673784,0.07386053,5.1172333,3.7367325,1.7119905,1.9606961,0.117639415,0.20612197,1.7806638,-2.0766854,0.43406376,1.0601779,0.32212242,-1.4068161,-0.93790334,0.2134652,-0.5829489,-1.3754674,1.2283027,-0.6775474,-0.46716756,-1.3090183,0.57954144,0.19941285,-0.31590986,calm
-742.5898,77.87263,16.302908,31.207113,7.2443495,17.545584,3.6896102,9.412281,-0.23175643,0.19097418,1.3019345,1.9625459,4.961073,3.393763,-1.2643275,1.4408722,-0.8376815,2.5887947,2.2069569,1.0515674,-0.10600656,-0.53741133,0.43677166,1.583935,-1.8057321,-0.020261845,-0.78281415,1.0627298,-0.93328625,-0.70473933,0.14181238,0.069520116,-2.1271675,1.2899661,-1.2914879,-0.0030722816,0.39923158,1.0650964,0.36858433,-0.51338804,calm
-753.3549,78.284836,15.46835,34.49068,8.380394,22.007301,8.406257,9.259832,4.595808,3.831504,0.44680512,2.637773,7.6279807,5.7986493,-0.11910684,0.52699876,-1.6170917,2.274727,2.8245153,0.33206964,1.8468945,-2.6444278,-0.96636415,2.5238907,-2.575156,-1.1682,0.38924986,0.9346503,-1.1032887,-1.7230388,-0.069032684,0.5957555,-1.6271226,1.0150487,-0.23585546,-0.2921817,0.10380373,0.38507265,-0.5070983,-0.14812033,calm
-759.66895,81.5417,16.198223,28.417454,8.285497,23.475157,4.777773,8.465812,4.7015576,2.2609785,1.885921,2.092385,7.692547,5.782117,-0.3938709,0.68796396,0.87786907,3.5647533,2.0231843,2.0898857,1.99778,-0.42789248,0.64275205,2.2043414,-1.2310898,0.5281231,0.26299885,0.63071537,0.2377733,-0.50858134,-0.4219352,-0.2024637,-0.15845689,1.730741,0.14902471,0.12954547,0.77240074,0.24913347,0.48455322,0.095786326,calm
-774.5937,70.74321,8.281498,31.23466,9.911882,21.056744,6.55848,9.031161,5.864817,4.2574306,2.684318,0.23999667,6.807195,3.7765744,-1.8852309,1.0446289,0.15440938,3.128835,2.9332018,-0.17635122,1.6791624,-0.6194067,-0.7613889,1.0045266,-2.6601887,-0.8147284,0.8714382,1.712676,-0.7444637,-0.7599533,1.170348,-0.03550266,-1.9248168,0.2687089,-0.14054771,0.10433121,-0.22226685,0.17225434,0.048004366,0.69016975,calm
-751.35645,74.12404,17.598696,32.9411,9.036399,24.251823,4.0120482,10.606648,4.446539,3.9987245,1.1864195,3.437894,7.0952277,5.603946,-0.07872596,2.039921,-0.043967124,4.4307246,2.8868585,-1.7804402,2.1544144,-2.0387998,-0.8859566,1.7916744,-2.6586218,-0.42622504,0.76501924,0.425523,-2.381272,-2.0087414,-0.1593036,0.49321786,-1.781921,0.3661423,-0.94424975,-0.41153204,-0.3626247,0.33746803,0.45902008,-0.061221667,calm
-752.089,79.75933,16.11674,31.51675,9.46981,20.750898,4.685381,9.287197,3.5769992,2.9288707,1.4672899,2.6454413,7.6168294,7.1505685,-0.5574827,2.7942777,-0.9840168,2.3093812,3.1862488,-0.07744624,0.91093105,-0.4641076,0.4612219,0.6523468,-2.873367,-0.4464361,-0.23003614,1.2344235,-2.738661,-2.9251533,0.7411805,0.71620023,-0.92120063,1.5369575,-0.6730148,-0.15744138,0.7047704,0.54889005,0.89540017,-0.124318466,calm
-691.5276,67.64158,11.938577,16.43815,4.749771,13.948555,1.1265167,5.302118,-1.9748182,-0.53971195,-1.1379021,-1.743615,1.6346164,4.1570916,-1.8004175,0.9254257,0.8880865,2.037817,2.3170393,1.6144011,1.8480514,-1.3178463,0.2413501,1.2264575,-2.009425,-0.14999515,0.5786625,0.16579016,-0.26327756,-0.21829727,0.50709265,0.31147668,-1.0002594,1.7028974,-0.95792013,-0.7329909,0.51292646,-0.7152839,-0.53548145,-0.15457892,happy
-691.32794,71.89916,14.167541,19.753836,3.7533953,16.2706,2.509738,5.525116,-0.060414664,2.0776737,-1.9135065,1.1648685,3.293854,2.8897088,-1.3495232,1.2661586,-0.89414793,2.4595997,2.5179777,-0.41774774,1.4519291,-0.3232498,0.42782247,0.42159548,-3.2799568,0.031268556,-0.263985,-0.08255126,-0.45080966,-0.91921884,-0.66043365,0.36222205,-2.200885,0.38732696,-1.1733493,-0.7068319,-0.5672794,-0.110122226,-1.495733,0.17725065,happy
-685.73145,67.1288,11.678577,22.698023,3.232932,16.0328,3.4011948,4.0362735,-0.36767507,0.98980385,-2.271305,0.6836374,2.6733751,2.8006015,-0.42720133,3.2919946,-0.90779597,3.0164933,3.8800943,-0.6681035,1.1488011,0.025911678,0.62455237,1.2241404,-3.0040083,-0.9592734,-0.31295055,-0.3886798,-1.867135,-0.90310955,1.3021505,0.5123938,-1.1801655,0.88010895,-0.52309895,-0.21993373,-0.10386745,-0.4561238,-0.8038554,-0.091895364,happy
